,Dataset,N,K,Rep,Model,maxgenomelen,maxcohortlen,X_bounds,valsize,mutprob,init_prop,gramfile,n_num_optimisations,prop_consts,Time,Rsq_train,Rsq_test,Size,N_vars_used,N_consts_used,Equation
63306,561_cpu,209,7,1,Magpie,50,8,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.403415203094482,0.8927833371778767,0.8561432795270303,44,3,0,(X[6] + (5.0 + (((0.8 / sqrt(7.0)) / (X[1] / X[3])) - sqrt((0.3 / (0.01 + ((-10.0 * 0.7) / -2.0)))))))
63307,561_cpu,209,7,1,Magpie,50,8,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,5.8962931632995605,0.8529617877683742,0.809730748897635,48,5,0,(((sqrt(((sqrt((sqrt(0.7) - (-0.07 - X[3]))) - (X[5] + sqrt(X[5]))) / (X[1] - (10.0 + sqrt(X[6]))))) * sqrt(X[2])) + X[6]) + -0.09)
63308,561_cpu,209,7,0,Magpie,50,8,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.8948705196380615,0.7677470074894001,0.8088960572799035,11,2,0,((X[3] - sqrt(X[1])) * 0.01)
63309,561_cpu,209,7,2,Magpie,50,8,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.652273654937744,0.8723330942917593,0.761649383725754,43,5,0,(-7.0 + sqrt(((X[6] * X[2]) / ((sqrt(sqrt(0.04)) - 7.0) / ((sqrt((X[3] - X[0])) * (sqrt(X[1]) * 0.02)) * -0.1)))))
63310,561_cpu,209,7,2,Magpie,50,8,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,7.063608407974243,0.7619652950323454,0.6789531248883356,14,3,0,(X[6] + (X[6] + (X[2] / X[1])))
63311,561_cpu,209,7,1,Magpie,30,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,3.171672105789185,0.8924821311044648,0.8442162000840793,24,4,0,(((X[2] / (9.0 + X[1])) + 8.0) + (X[6] * sqrt(sqrt(X[4]))))
63312,561_cpu,209,7,0,Magpie,50,8,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.507884502410889,0.5808599235171543,0.7726090284170418,8,2,0,sqrt((sqrt(X[4]) * X[2]))
63313,561_cpu,209,7,2,Magpie,50,8,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.741638422012329,0.9196055242284552,0.8439763989050013,19,3,0,(0.02 * ((X[2] - X[6]) + (X[6] * sqrt(X[3]))))
63314,561_cpu,209,7,1,Magpie,50,8,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.8272130489349365,0.7220243338065168,0.8540024413917955,11,3,0,sqrt(((X[4] * X[3]) / X[1]))
63315,561_cpu,209,7,0,Magpie,50,8,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.508244514465332,0.9216464836518852,0.8221616267905797,49,6,0,sqrt((((X[3] * sqrt((0.6 / sqrt((sqrt(X[2]) / X[1]))))) + (((X[6] * (sqrt(X[5]) * 0.6)) * (0.03 + X[2])) - sqrt(X[4]))) / sqrt(X[1])))
63316,561_cpu,209,7,0,Magpie,30,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,5.543084383010864,0.8688279226049698,0.7211194271189525,17,3,0,sqrt((X[2] * ((X[6] * sqrt(sqrt(X[5]))) / 4.0)))
63317,561_cpu,209,7,1,Magpie,50,8,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.847230672836304,0.6846363708253367,0.783307053057727,7,2,0,sqrt((X[5] * X[2]))
63318,561_cpu,209,7,2,Magpie,50,8,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.660828351974487,0.7525687986475322,0.7303512344196171,30,3,0,((X[4] + -1.0) + sqrt(((X[3] * sqrt(sqrt(0.4))) * ((0.04 * X[6]) + sqrt(0.03)))))
63319,561_cpu,209,7,0,Magpie,30,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,4.72969126701355,0.8742944623087078,0.8588641631601936,30,5,0,sqrt((((sqrt(((X[6] * (sqrt(X[4]) + 6.0)) / 0.03)) / X[1]) * X[3]) + sqrt(X[0])))
63320,561_cpu,209,7,2,Magpie,30,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,5.831206560134888,0.8581056781424362,0.7305547449532124,23,3,0,sqrt(((X[6] * ((sqrt(sqrt(sqrt(X[5]))) * X[2]) - sqrt(0.01))) * 0.3))
63321,561_cpu,209,7,1,Magpie,30,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,4.448851823806763,0.8485245428971391,0.8385705329243924,22,3,0,(sqrt(0.1) * sqrt((X[2] * sqrt((sqrt(X[6]) * (X[6] * X[4]))))))
63322,561_cpu,209,7,1,Magpie,30,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,6.173511505126953,0.8724559184910441,0.755368265908991,30,4,0,sqrt((X[6] * sqrt((X[2] * sqrt(((X[4] * sqrt(((X[2] * X[5]) * X[2]))) + X[6]))))))
63323,561_cpu,209,7,0,Magpie,30,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.082101106643677,0.7677470074894001,0.8088960572799035,11,2,0,((X[3] - sqrt(X[1])) * 0.01)
63324,561_cpu,209,7,2,Magpie,30,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,6.289868116378784,0.8521524457611749,0.762303238665289,26,4,0,(((sqrt(X[2]) - 10.0) * sqrt(X[5])) + (X[6] * (sqrt(sqrt(X[4])) - 1.0)))
63325,561_cpu,209,7,2,Magpie,30,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.288972854614258,0.8930202240124668,0.8285619660969131,21,3,0,sqrt(((((sqrt(X[4]) * X[2]) + sqrt(X[2])) * X[6]) * 0.04))
63326,561_cpu,209,7,1,Magpie,30,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.4887614250183105,0.5782638423738893,0.6377112857456427,8,2,0,sqrt((X[2] * sqrt(X[6])))
63327,561_cpu,209,7,0,Magpie,30,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,5.704142332077026,0.8857323969006825,0.8129516676233147,20,3,0,sqrt((0.06 * (X[6] * (0.04 + (X[2] * sqrt(X[4]))))))
63328,561_cpu,209,7,2,Magpie,30,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,5.738728761672974,0.8052134682278926,0.7321358450953928,17,3,0,sqrt((sqrt(X[5]) * ((sqrt(X[6]) * X[2]) - X[2])))
63329,561_cpu,209,7,2,Magpie,30,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,5.058867931365967,0.7693474691760682,0.8137910590911905,20,1,0,(sqrt((X[3] * (X[3] - sqrt((X[3] / 0.04))))) * 0.01)
63330,561_cpu,209,7,1,Magpie,30,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.0618627071380615,0.7587686841800831,0.8225078708779787,19,3,0,(((X[2] / (7.0 + X[1])) + X[6]) + sqrt(X[1]))
63331,561_cpu,209,7,0,Magpie,50,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,5.528548955917358,0.8829232114847333,0.6866204712911566,38,5,0,sqrt(((X[6] * sqrt(X[2])) * (X[5] + sqrt(((((-0.8 * X[3]) / X[1]) + (sqrt(X[6]) * 0.07)) * -1.0)))))
63332,561_cpu,209,7,0,Magpie,30,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.4813902378082275,0.8250157475789914,0.6878853180652118,16,2,0,((-0.6 / -0.9) * (sqrt(X[2]) * sqrt(X[6])))
63333,561_cpu,209,7,0,Magpie,30,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.3474485874176025,0.8250157475789914,0.6878853180652118,16,2,0,((-0.6 / -0.9) * (sqrt(X[2]) * sqrt(X[6])))
63334,561_cpu,209,7,2,Magpie,30,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.481518268585205,0.816939126810325,0.7192079976766832,13,2,0,(sqrt((X[2] * X[6])) * sqrt(sqrt(0.09)))
63335,561_cpu,209,7,1,Magpie,30,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.5228354930877686,0.8874325468944247,0.8557306288676919,23,3,0,((X[4] * (0.9 * 0.7)) + (sqrt(0.1) / (X[1] / X[3])))
63336,561_cpu,209,7,1,Magpie,50,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,5.978761196136475,0.9689184206959692,0.9574987521726372,39,4,0,(((((sqrt(X[3]) * sqrt((X[2] + (sqrt(X[2]) * X[4])))) * 0.09) / (0.09 + -8.0)) * -0.6) * sqrt(sqrt(X[6])))
63337,561_cpu,209,7,0,Magpie,50,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,3.118929147720337,0.8373489814647315,0.6878999144105753,46,5,0,((X[2] / X[1]) + (sqrt(X[4]) - (0.4 + ((X[6] / -3.0) * (sqrt(X[0]) + sqrt(((0.5 * (X[0] / 5.0)) * sqrt(X[4]))))))))
63338,561_cpu,209,7,2,Magpie,50,15,none,0.0,0.6,0.2,base_consts.bnf,0,0.0,6.109478235244751,0.8977238016682678,0.8191447240972303,48,4,0,sqrt((((0.03 * (X[6] + 0.02)) * ((-0.3 - (0.4 + (-10.0 + sqrt(sqrt(sqrt(sqrt((X[0] + sqrt(0.03))))))))) * (X[2] * X[4]))) * 0.02))
63339,561_cpu,209,7,1,Magpie,50,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,4.8811891078948975,0.8008650008854077,0.8035177842120593,17,4,0,(sqrt((sqrt((X[6] / X[1])) * X[5])) * sqrt(X[2]))
63340,561_cpu,209,7,0,Magpie,50,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,6.557439804077148,0.8133058061753148,0.7175220562793446,16,2,0,((-0.6 * -0.9) * (sqrt(X[2]) * sqrt(X[6])))
63341,561_cpu,209,7,1,Magpie,50,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,6.289868354797363,0.946173316106015,0.8681170995275093,32,4,0,(X[4] + (sqrt(X[2]) - (((X[6] / -0.7) / (X[1] / sqrt((X[2] + X[6])))) * 1.0)))
63342,561_cpu,209,7,0,Magpie,50,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.643651008605957,0.9405416218937026,0.8676387714496889,38,5,0,(sqrt(1.0) + (sqrt(X[6]) * sqrt((X[2] / (sqrt(sqrt(X[1])) / (((X[5] - sqrt(X[3])) * -0.01) * sqrt(sqrt(0.07))))))))
63343,561_cpu,209,7,2,Magpie,50,15,none,0.25,0.6,0.2,base_consts.bnf,0,0.0,6.855308771133423,0.7676821469295523,0.8088669313440237,10,1,0,(0.01 * (X[3] - 10.0))
63344,561_cpu,209,7,2,Magpie,50,15,none,0.5,0.6,0.2,base_consts.bnf,0,0.0,6.542738914489746,0.7675499220168986,0.8086318046746966,6,1,0,(0.01 * X[3])
63345,561_cpu,209,7,1,Magpie,50,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,6.225226402282715,0.9312184528610994,0.9328619627124628,30,5,0,(X[6] + (sqrt(X[4]) * sqrt((X[3] / ((X[1] - 0.8) - sqrt((sqrt(X[6]) * X[5])))))))
63346,561_cpu,209,7,2,Magpie,50,15,none,0.0,1.0,0.2,base_consts.bnf,0,0.0,5.644098281860352,0.8107738466237977,0.7908356575212776,39,4,0,((X[4] * 0.1) + sqrt(((X[3] * sqrt(X[6])) / sqrt(((0.04 * sqrt(sqrt((X[1] - (7.0 - -8.0))))) * X[1])))))
63347,561_cpu,209,7,0,Magpie,50,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.670892715454102,0.7675499220168986,0.8086318046746966,6,1,0,(X[3] * 0.01)
63348,561_cpu,209,7,0,Magpie,50,15,test,0.5,1.0,0.2,extended_placeholders.bnf,5,0.75,192.69111895561215,0.9897048468161556,0.9313797851375848,44,3,3,(abs(21.3470) + (abs(X[4]) - ((abs(2827.3192) - (X[3] - (21.3470 - X[2]))) * abs((exp(-15.4545) * (2827.3192 - X[3]))))))
63349,561_cpu,209,7,1,Magpie,50,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.670224905014038,0.8728455965407909,0.7914769766327778,47,5,0,(0.4 * sqrt(((((sqrt(X[6]) * (X[5] + (3.0 * sqrt(sqrt(X[4]))))) / sqrt(X[1])) * (((10.0 + -6.0) - X[5]) + X[3])) + X[1])))
63350,561_cpu,209,7,2,Magpie,50,15,none,0.25,1.0,0.2,base_consts.bnf,0,0.0,6.7630455493927,0.9458623423306612,0.8751032832871248,43,5,0,(sqrt((sqrt((X[4] + sqrt(X[1]))) * (X[2] + X[4]))) * (sqrt(X[6]) / ((sqrt(X[1]) - 1.0) + (2.0 / (X[0] - -5.0)))))
63351,561_cpu,209,7,0,Magpie,50,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.702526092529297,0.8760576921752912,0.7818845720243446,47,4,0,sqrt((((-0.09 + sqrt((0.8 * sqrt((X[5] / X[1]))))) * (((sqrt(X[6]) * (sqrt(X[6]) + -0.07)) * (0.4 + X[2])) + X[6])) * 0.5))
63352,561_cpu,209,7,1,Magpie,50,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.307482957839966,0.8973543856312816,0.8007353742167714,49,4,0,(X[6] - (-0.02 * (((sqrt(X[2]) * (X[6] * sqrt(sqrt(9.0)))) + (sqrt(sqrt((sqrt(X[3]) - 0.01))) + X[2])) - ((sqrt(X[2]) / X[1]) - -0.07))))
63353,561_cpu,209,7,2,Magpie,50,15,none,0.5,1.0,0.2,base_consts.bnf,0,0.0,6.622869491577148,0.931000691178076,0.8345856070771112,35,3,0,(sqrt((sqrt((X[6] + sqrt(X[2]))) * (X[2] + X[1]))) * (sqrt(X[6]) / sqrt(((X[1] - 1.0) + -0.07))))
63354,561_cpu,209,7,0,Magpie,30,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,6.2036519050598145,0.6423861742291033,0.7184319506541859,24,3,0,((sqrt(abs(X[3])) + X[6]) + (X[4] - exp((0.7 - -3.0))))
63355,561_cpu,209,7,0,Magpie,30,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,10.443385124206545,0.8381109591897826,0.8481977938300544,28,3,0,((log(abs(0.01)) + X[6]) + (-0.06 / (-8.0 / (abs(X[3]) + X[2]))))
63356,561_cpu,209,7,1,Magpie,30,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,11.21342420578003,0.8426312216758105,0.921849051457448,18,2,0,abs((X[4] - ((exp(9.0) - X[3]) * 0.01)))
63357,561_cpu,209,7,2,Magpie,30,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,11.59378170967102,0.7538226821805223,0.819516329979505,10,2,0,(X[6] + (X[2] * 0.03))
63358,561_cpu,209,7,0,Magpie,30,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,13.575575590133669,0.9275516116928256,0.8494663612349497,26,3,0,(0.02 * abs((X[2] + (X[6] * (-10.0 + (X[3] / sqrt(X[3])))))))
63359,561_cpu,209,7,2,Magpie,50,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,8.415843963623047,0.8503481836980827,0.8152606556931355,50,4,0,((abs(X[6]) + abs((abs(abs((X[6] - (abs((-8.0 * log(X[1]))) - (0.03 * (X[4] + X[2])))))) + (-8.0 * 5.0)))) + X[6])
63360,561_cpu,209,7,1,Magpie,30,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,11.578973770141602,0.6296993895805703,0.5281043144819848,20,4,0,sqrt((((X[3] + X[2]) - X[0]) + exp(sqrt(X[6]))))
63361,561_cpu,209,7,0,Magpie,50,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,8.503318071365356,0.855521337721211,0.8397470734038138,24,2,0,abs((X[3] * (abs(0.03) * (1.0 / (0.9 - log(X[1]))))))
63362,561_cpu,209,7,0,Magpie,30,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,14.034730672836304,0.918540065876858,0.8432431954257027,18,3,0,(0.02 * (X[2] + abs((X[6] * sqrt(X[3])))))
63363,561_cpu,209,7,0,Magpie,30,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,13.65721607208252,0.815537075890713,0.8545696564636884,26,3,0,(0.03 * (abs(X[2]) - (X[4] * (-9.0 * abs((X[6] * -0.06))))))
63364,561_cpu,209,7,1,Magpie,30,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,13.660206079483032,0.9017991140443536,0.9446564285415536,26,4,0,(abs((abs(X[4]) + (X[6] + -10.0))) - ((X[3] / X[1]) / -4.0))
63365,561_cpu,209,7,1,Magpie,50,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,8.796082735061646,0.8741147245197682,0.8063307386886236,40,4,0,(0.03 * abs((((X[0] * (4.0 * X[6])) + abs(X[2])) - (X[1] + abs((log(10.0) * exp(6.0)))))))
63366,561_cpu,209,7,2,Magpie,30,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,14.052165031433104,0.857943943940576,0.8960695118028041,22,3,0,sqrt(((((X[3] + X[3]) / X[1]) * X[4]) + exp(7.0)))
63367,561_cpu,209,7,2,Magpie,30,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,14.576502799987791,0.9123917363213644,0.9053930669938248,26,4,0,sqrt((((X[4] * 0.2) + X[6]) * (abs((X[3] / X[1])) / 0.4)))
63368,561_cpu,209,7,1,Magpie,30,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,14.803455114364624,0.9427697603031808,0.8323200285997411,28,3,0,(-0.03 * ((X[2] * -0.5) - (X[6] * sqrt((X[2] * sqrt(sqrt(X[4])))))))
63369,561_cpu,209,7,1,Magpie,30,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,14.69269871711731,0.6195915642627703,0.7918930215835699,6,1,0,(X[2] * 0.03)
63370,561_cpu,209,7,2,Magpie,30,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,11.576553106307983,0.6135461661462184,0.6485911892842805,24,3,0,(X[4] + ((-4.0 / 0.3) + (X[6] + (sqrt(X[2]) + X[6]))))
63371,561_cpu,209,7,0,Magpie,30,2,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,11.245408535003662,0.6647946313519051,0.79066052838072,28,3,0,((sqrt(abs(X[2])) + X[4]) * sqrt(abs((-0.6 + (sqrt(X[2]) / X[1])))))
63372,561_cpu,209,7,1,Magpie,50,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,10.03296160697937,0.838297875665156,0.8993941003508784,50,5,0,(X[6] - ((((-0.1 + (-3.0 - log(abs(-0.2)))) * X[3]) / exp(abs(sqrt(X[1])))) - (X[0] - (0.1 - (X[4] + exp(-6.0))))))
63373,561_cpu,209,7,2,Magpie,30,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,14.87751579284668,0.7538226821805223,0.819516329979505,10,2,0,(X[6] + (X[2] * 0.03))
63374,561_cpu,209,7,1,Magpie,30,2,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,12.011476516723633,0.6431274500949768,0.667457181541343,10,2,0,sqrt((X[3] * sqrt(X[5])))
63375,561_cpu,209,7,2,Magpie,50,2,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,10.222124814987184,0.7552094589501195,0.6100714732438646,12,2,0,sqrt((0.08 * (X[3] * X[6])))
63376,561_cpu,209,7,2,Magpie,30,2,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,11.831988096237184,0.5469596468071056,0.6616901364893943,16,3,0,((X[1] / -10.0) + (X[4] + sqrt(X[3])))
63377,561_cpu,209,7,0,Magpie,50,2,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,12.835936307907104,0.9352026528494324,0.8436027091135629,46,5,0,sqrt((X[2] + (abs((((X[3] * X[6]) / X[1]) - X[6])) * abs(sqrt(abs((log(sqrt(X[2])) + (X[6] / exp(X[0])))))))))
63378,561_cpu,209,7,0,Magpie,50,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,10.416399478912354,0.9372764412100392,0.9351269265815229,50,5,0,sqrt((X[1] + (X[3] * ((X[6] - (X[4] / -2.0)) / (X[1] - log(abs(((X[2] - X[3]) + abs(((X[2] / 0.3) - X[4]))))))))))
63379,561_cpu,209,7,1,Magpie,50,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,9.593287706375122,0.8241822069165534,0.8233405532848016,14,3,0,(((X[6] * X[4]) + X[3]) * 0.01)
63380,561_cpu,209,7,2,Magpie,50,15,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,210.0048110485077,0.9928112769365268,0.9913757078708266,36,4,4,(((X[3] * ((-0.0092 * X[2]) - (exp(4.2033) + abs(X[6])))) / -23946.2903) + abs((-15.0319 + X[4])))
63381,561_cpu,209,7,0,Magpie,50,15,test,0.25,1.0,0.2,extended_placeholders.bnf,5,0.75,213.0916666984558,0.9922160512293564,0.9201442459300868,46,3,5,(0.6703 * (abs((36.2114 - ((-0.0142 * X[2]) - (((abs((X[3] * (X[3] - -2803412.2860))) - -0.0142) / 2815230.7777) - X[3])))) + X[4]))
63382,561_cpu,209,7,2,Magpie,50,2,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,9.786161661148071,0.9529162470920935,0.947741731072394,44,4,0,sqrt(((X[3] * abs((X[3] * ((-0.05 / (exp(10.0) + abs(X[1]))) * (X[4] - X[0]))))) + log(exp(exp(6.0)))))
63383,561_cpu,209,7,1,Magpie,50,15,test,0.5,1.0,0.2,extended_placeholders.bnf,5,0.75,206.2025830745697,0.9967105755030808,0.9727183133131868,44,4,5,(((X[3] - -14566.2504) * ((0.0000 / abs(174.4069)) * ((X[2] + ((X[4] * 174.4069) + -19607.7906)) + X[3]))) + (X[5] - -64.8415))
63384,561_cpu,209,7,2,Magpie,30,4,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,9.48210096359253,0.9360650900787344,0.8078335894757411,28,4,0,(X[4] + abs((-0.03 * (((X[6] * -0.02) * X[2]) - (X[0] * X[0])))))
63385,561_cpu,209,7,0,Magpie,30,4,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,10.610564708709717,0.9514581169521928,0.8990573214709614,20,4,0,((X[2] + sqrt((X[3] * (X[4] * X[6])))) * 0.02)
63386,561_cpu,209,7,0,Magpie,30,4,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,10.305984497070312,0.8663133631803439,0.8380829904174721,20,2,0,(0.03 * (abs(((X[6] * X[6]) / -2.0)) + X[2]))
63387,561_cpu,209,7,1,Magpie,30,4,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,12.699404001235962,0.8780155302389906,0.8298894507907333,30,2,0,(-0.03 * ((X[2] / -0.9) + (X[6] * ((1.0 - X[6]) + abs(exp(4.0))))))
63388,561_cpu,209,7,2,Magpie,30,4,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,13.313049793243408,0.7157494189806655,0.7049637930476647,10,3,0,(X[6] + (X[2] / X[1]))
63389,561_cpu,209,7,1,Magpie,30,4,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,11.797735214233398,0.7967739278758029,0.7855358059454579,16,2,0,(abs((X[6] / -0.5)) - (X[2] * -0.03))
63390,561_cpu,209,7,0,Magpie,30,4,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,14.593421459197998,0.7776838895413207,0.7927207108394231,30,3,0,(X[6] + (sqrt((X[5] * X[2])) + (log(exp(-10.0)) * (sqrt(X[5]) - -0.09))))
63391,561_cpu,209,7,0,Magpie,30,4,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,14.225411415100098,0.9030997909615208,0.8674742609465762,26,4,0,(0.04 * ((0.05 * X[3]) * log(((X[5] * X[6]) + log(X[1])))))
63392,561_cpu,209,7,0,Magpie,50,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,15.200993061065674,0.9667442036118428,0.901065734737053,48,6,0,sqrt((abs((X[6] + (((exp(sqrt(sqrt(X[3]))) + (X[4] * X[4])) + X[1]) * -0.1))) + abs(abs((X[2] * (X[5] / 3.0))))))
63393,561_cpu,209,7,1,Magpie,50,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,16.207910537719727,0.8227775450223158,0.6291357092988594,48,3,0,(sqrt(X[2]) + (X[6] * log(((abs(abs(X[2])) / X[1]) - exp((-3.0 - log((-6.0 / (-3.0 * (X[2] / sqrt(X[1])))))))))))
63394,561_cpu,209,7,2,Magpie,30,4,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,11.738038301467896,0.7538226821805223,0.819516329979505,10,2,0,(X[6] + (X[2] * 0.03))
63395,561_cpu,209,7,2,Magpie,30,4,none,0.0,0.6,0.12,extended_consts.bnf,0,0.0,15.283782482147217,0.8385562146141897,0.8439485916730269,30,4,0,(X[6] + abs((0.03 * (X[1] - abs(((X[3] + X[2]) * (-0.1 / -0.4)))))))
63396,561_cpu,209,7,0,Magpie,50,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,17.17264986038208,0.90968775006533,0.8150209345675649,38,4,0,(sqrt((abs((X[6] * (X[2] + exp(sqrt((sqrt(abs(X[4])) - -10.0)))))) / (X[1] + 5.0))) * 4.0)
63397,561_cpu,209,7,1,Magpie,30,4,none,0.25,0.6,0.12,extended_consts.bnf,0,0.0,15.34177279472351,0.6718084835181802,0.8395003656538027,16,3,0,(abs(X[4]) + (X[5] - (X[2] * -0.02)))
63398,561_cpu,209,7,1,Magpie,30,4,none,0.5,0.6,0.12,extended_consts.bnf,0,0.0,14.951651334762571,0.6076063751054989,0.6948916308748493,6,1,0,(X[2] * 0.04)
63399,561_cpu,209,7,1,Magpie,50,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,16.930728673934937,0.9080307778431208,0.7290854994113078,40,5,0,(sqrt(X[3]) + (X[6] * (log((abs(sqrt(X[3])) / X[1])) + (X[4] / (abs(X[1]) - (X[5] - X[1]))))))
63400,561_cpu,209,7,0,Magpie,30,4,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,12.38496732711792,0.6195915642627703,0.7918930215835699,6,1,0,(0.03 * X[2])
63401,561_cpu,209,7,1,Magpie,50,2,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,17.288042783737183,0.5573466957124207,0.7091997509741398,42,4,0,(sqrt(X[3]) + (X[4] - sqrt((X[1] * ((X[3] / X[2]) * exp((0.2 - exp((sqrt(exp(-8.0)) * -7.0)))))))))
63402,561_cpu,209,7,1,Magpie,30,4,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,9.249709606170654,0.7541598821542324,0.8238248498913266,16,2,0,(abs((X[6] - 7.0)) - (X[2] * -0.03))
63403,561_cpu,209,7,2,Magpie,50,2,none,0.0,1.0,0.12,extended_consts.bnf,0,0.0,17.798847436904907,0.8452591127598792,0.8384129126672228,42,4,0,((X[6] + X[6]) - ((6.0 - X[0]) - abs(((abs(0.8) * -0.9) / (X[1] / (X[2] - (-10.0 * X[6])))))))
63404,561_cpu,209,7,0,Magpie,50,2,none,0.5,1.0,0.12,extended_consts.bnf,0,0.0,17.437798023223877,0.9037771303452988,0.8017152235567726,38,3,0,(sqrt((abs((X[6] * (X[2] + exp(sqrt((sqrt(abs(X[1])) - 3.0)))))) / (X[1] + 1.0))) * 4.0)
63405,561_cpu,209,7,2,Magpie,50,2,none,0.25,1.0,0.12,extended_consts.bnf,0,0.0,17.61613178253174,0.6842656355348193,0.7461341306293825,36,3,0,(((log(0.1) * sqrt(X[1])) + abs(sqrt((X[3] * sqrt(abs(X[5])))))) - abs(abs(abs(-10.0))))
